type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,POPC,sup,0,0,fluid,273.922,192.522,20.544,0.034346,-0.778583,-0.626601,0.0
lipid_HEAD,POPC,sup,0,0,fluid,430.001,186.624,20.715,0.060807,-0.734778,0.675577,0.0
lipid_HEAD,POPC,sup,0,0,fluid,66.505,69.898,22.638,0.04155,0.273168,0.961068,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,297.414,411.215,20.648,0.052824,0.490011,-0.870114,0.0
lipid_HEAD,POPC,sup,0,0,fluid,370.452,270.856,15.857,0.063108,-0.980334,-0.186982,0.0
lipid_HEAD,POPC,sup,0,0,fluid,434.676,242.514,17.187,0.061795,0.973892,-0.21844,0.0
lipid_HEAD,POPC,sup,0,0,fluid,298.631,458.421,22.703,0.257684,0.736672,0.62523,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,319.567,145.012,22.344,0.047594,-0.688353,0.723813,0.0
lipid_HEAD,POPC,sup,0,0,fluid,113.268,241.428,14.974,0.162966,-0.952844,-0.255988,0.0
lipid_HEAD,POPC,sup,0,0,fluid,78.391,243.55,14.987,0.029766,-0.966196,0.256085,0.0
lipid_HEAD,POPC,sup,0,0,fluid,322.322,124.162,22.094,0.032256,0.764722,0.643553,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,445.35,155.353,20.861,0.061965,-0.175658,-0.982499,0.0
lipid_HEAD,POPC,sup,0,0,fluid,357.037,450.952,19.238,0.043638,0.847357,-0.529227,0.0
lipid_HEAD,POPC,sup,0,0,fluid,355.431,264.55,17.665,0.054713,-0.789694,0.611056,0.0
lipid_HEAD,POPC,sup,0,0,fluid,323.345,1.217,22.72,0.023594,0.849126,0.527663,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,147.921,254.767,16.039,0.012813,-0.876881,0.480536,0.0
lipid_HEAD,POPC,sup,0,0,fluid,391.488,336.432,13.652,0.192302,-0.310026,0.931077,0.0
lipid_HEAD,POPC,sup,0,0,fluid,455.825,486.004,18.071,0.017084,-0.968592,0.248069,0.0
lipid_HEAD,POPC,sup,0,0,fluid,499.4,201.114,17.182,0.052615,0.153652,-0.986723,0.0
lipid_HEAD,POPC,sup,0,0,fluid,332.923,243.716,19.121,0.002012,0.956569,-0.291501,0.0
lipid_HEAD,POPC,sup,0,0,fluid,212.141,191.248,24.73,0.023609,-0.151229,0.988217,0.0
lipid_HEAD,POPC,sup,0,0,fluid,227.7,73.766,24.281,0.058539,0.386625,-0.920377,0.0
lipid_HEAD,POPC,sup,0,0,fluid,381.282,146.121,22.923,0.2429,0.968212,-0.059715,0.0
lipid_HEAD,POPC,sup,0,0,fluid,253.923,149.95,22.432,0.035694,-0.993669,0.106523,0.0
lipid_HEAD,POPC,sup,0,0,fluid,494.261,111.414,19.507,0.05798,0.887512,0.457122,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,145.467,317.12,16.88,0.055749,0.950919,-0.304377,0.0
lipid_HEAD,POPC,sup,0,0,fluid,284.37,87.291,23.355,0.046257,-0.938638,-0.341788,0.0
lipid_HEAD,POPC,sup,0,0,fluid,341.092,12.781,21.477,0.018697,0.918549,0.394864,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,429.435,406.754,15.588,0.018883,-0.768289,0.639825,0.0
lipid_HEAD,POPC,sup,0,0,fluid,210.153,174.063,24.157,0.033226,0.863153,-0.503848,0.0
lipid_HEAD,POPC,sup,0,0,fluid,20.275,312.137,11.318,0.040367,-0.827234,-0.560405,0.0
lipid_HEAD,POPC,sup,0,0,fluid,18.316,50.037,19.978,0.012804,0.994515,-0.103808,0.0
lipid_HEAD,POPC,sup,0,0,fluid,84.962,200.349,16.655,0.014159,-0.992652,0.120177,0.0
lipid_HEAD,POPC,sup,0,0,fluid,322.549,375.65,17.038,0.01597,0.450739,-0.892513,0.0
lipid_HEAD,POPC,sup,0,0,fluid,310.055,463.89,22.541,0.215229,0.962206,-0.166843,0.0
lipid_HEAD,POPC,sup,0,0,fluid,32.979,400.617,12.882,0.045167,0.312753,0.94876,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,452.561,229.797,17.872,0.013352,0.988648,-0.149654,0.0
lipid_HEAD,POPC,sup,0,0,fluid,107.336,462.234,17.026,0.053873,-0.974415,0.218204,0.0
lipid_HEAD,POPC,sup,0,0,fluid,402.567,242.47,18.957,0.027041,-0.030247,-0.999177,0.0
lipid_HEAD,POPC,sup,0,0,fluid,456.669,344.878,13.437,0.013609,0.313354,0.949539,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,400.089,485.899,17.037,0.059302,0.351569,0.934282,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,301.968,299.905,15.19,0.061137,-0.064502,0.996043,0.0
lipid_HEAD,POPC,sup,0,0,fluid,314.673,126.215,22.052,0.017641,-0.004501,-0.999834,0.0
lipid_HEAD,POPC,sup,0,0,fluid,335.907,467.296,20.964,0.029791,-0.401443,0.915399,0.0
lipid_HEAD,POPC,sup,0,0,fluid,148.451,442.479,17.817,0.127424,0.288096,-0.949086,0.0
lipid_HEAD,POPC,sup,0,0,fluid,58.71,349.831,11.733,0.058414,0.99475,-0.084021,0.0
lipid_HEAD,POPC,sup,0,0,fluid,16.599,292.378,12.143,0.011455,-0.244904,-0.96948,0.0
lipid_HEAD,POPC,sup,0,0,fluid,380.796,299.393,13.247,0.043607,-0.979642,0.195958,0.0
lipid_HEAD,POPC,sup,0,0,fluid,20.073,300.768,10.958,0.050072,-0.770268,-0.635751,0.0
lipid_HEAD,POPC,sup,0,0,fluid,82.789,87.047,22.932,0.060315,0.586621,-0.807612,0.0
lipid_HEAD,POPC,sup,0,0,fluid,240.915,75.38,23.76,0.029943,0.53476,-0.844474,0.0
lipid_HEAD,POPC,sup,0,0,fluid,138.67,299.468,16.399,0.047058,-0.084252,0.995333,0.0
lipid_HEAD,POPC,sup,0,0,fluid,186.798,232.58,20.853,0.044567,0.753003,-0.656507,0.0
lipid_HEAD,POPC,sup,0,0,fluid,443.838,306.127,11.905,0.360686,-0.450778,-0.81652,0.0
lipid_HEAD,POPC,sup,0,0,fluid,370.599,342.08,12.119,0.058088,-0.850565,0.522653,0.0
lipid_HEAD,POPC,sup,0,0,fluid,228.871,403.68,17.832,0.140753,-0.94855,-0.283623,0.0
lipid_HEAD,POPC,sup,0,0,fluid,135.737,467.904,17.877,0.010309,0.658527,-0.752486,0.0
lipid_HEAD,POPC,sup,0,0,fluid,447.185,291.897,12.915,0.105168,-0.314104,-0.943546,0.0
lipid_HEAD,POPC,sup,0,0,fluid,368.297,498.873,19.868,0.02423,-0.412576,0.910601,0.0
lipid_HEAD,POPC,sup,0,0,fluid,429.834,336.58,14.185,0.102876,0.823359,0.558119,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,304.05,112.118,21.748,0.044432,-0.290696,0.955783,0.0
lipid_HEAD,POPC,sup,0,0,fluid,477.081,242.802,16.358,0.044149,0.445463,-0.894211,0.0
lipid_HEAD,POPC,sup,0,0,fluid,276.012,105.243,23.514,0.018203,-0.764256,0.644656,0.0
lipid_HEAD,POPC,sup,0,0,fluid,386.394,311.435,14.187,0.019431,0.725765,0.687669,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,443.385,499.506,17.567,0.026486,0.704736,0.708975,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,110.885,480.173,17.863,0.056863,-0.991848,0.114032,0.0
lipid_HEAD,POPC,sup,0,0,fluid,386.28,120.285,20.653,0.475026,-0.675621,-0.563814,0.0
lipid_HEAD,POPC,sup,0,0,fluid,191.953,232.552,21.11,0.063001,-0.054737,0.996511,0.0
lipid_HEAD,POPC,sup,0,0,fluid,209.305,287.04,18.247,0.017964,-0.044069,0.998867,0.0
lipid_HEAD,POPC,sup,0,0,fluid,338.315,180.395,21.91,0.046496,0.940819,-0.335705,0.0
lipid_HEAD,POPC,sup,0,0,fluid,231.925,155.306,22.677,0.05836,-0.540961,0.839021,0.0
lipid_HEAD,POPC,sup,0,0,fluid,73.123,33.72,21.877,0.016173,0.591532,0.80612,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,192.125,418.395,18.07,0.016623,0.99976,0.014244,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,126.79,280.749,14.683,0.087365,0.892374,-0.44276,0.0
